0,icmp,8,0,1,3,anomaly
0,tcp,234,7351,9,9,normal
0,tcp,224,5320,28,35,normal
0,udp,105,0,3,3,normal
0,udp,0,0,1,1,anomaly
0,icmp,508,0,511,511,anomaly
0,tcp,0,0,1,1,anomaly
0,tcp,190,296,19,23,normal
0,udp,53,50,193,193,normal
0,udp,105,146,1,1,normal
0,tcp,213,8477,1,4,normal
0,tcp,204,2948,3,3,normal
0,tcp,0,0,64,1,anomaly
7538,tcp,0,44,1,1,anomaly
0,tcp,0,0,206,15,anomaly
788,tcp,1024,0,52,52,anomaly
0,tcp,0,0,107,17,anomaly
0,tcp,0,0,1,5,anomaly
8220,tcp,0,15,1,1,anomaly
0,tcp,0,0,1,11,anomaly
0,tcp,0,0,112,13,anomaly
0,tcp,224,489,10,16,normal
0,tcp,0,0,222,18,anomaly
902,tcp,62344,0,89,89,anomaly
0,udp,46,135,73,153,normal
0,udp,43,0,4,4,anomaly
0,tcp,0,0,30,10,anomaly
0,tcp,220,1212,7,38,normal
7362,tcp,0,44,1,1,anomaly
0,tcp,297,8526,1,16,normal
0,tcp,0,44,1,1,anomaly
0,tcp,0,44,1,1,anomaly
6,tcp,154,300,1,1,anomaly
0,udp,54,50,461,461,normal
0,tcp,0,0,1,4,anomaly
0,tcp,54540,8314,2,2,anomaly
0,icmp,1032,0,511,511,anomaly
0,tcp,0,0,34,34,anomaly
0,udp,45,45,88,152,normal
0,tcp,0,0,217,1,anomaly
0,tcp,12,0,1,1,anomaly
0,tcp,195,27119,1,1,normal
912,tcp,60884,0,29,29,anomaly
3,tcp,28,93,1,1,anomaly
0,tcp,0,0,236,16,anomaly
0,udp,1,0,21,1,anomaly
0,tcp,0,0,102,13,anomaly
0,tcp,7,225,1,1,normal
0,tcp,304,1000,10,10,normal
0,tcp,298,1267,4,18,normal
0,tcp,0,0,216,6,anomaly
0,udp,43,43,143,221,normal
0,tcp,0,0,113,20,anomaly
0,tcp,0,0,399,1,anomaly
0,tcp,181,11444,6,6,normal
0,udp,1,1,10,9,anomaly
0,tcp,0,0,222,16,anomaly
0,tcp,0,0,106,9,anomaly
0,icmp,1008,0,164,164,anomaly
3,tcp,30,93,1,1,anomaly
0,tcp,0,44,1,1,anomaly
281,tcp,164,599,1,1,anomaly
0,tcp,0,0,1,1,anomaly
0,tcp,54540,8314,4,5,anomaly
0,tcp,268,464,7,7,normal
0,tcp,0,0,256,4,anomaly
0,tcp,345,9712,4,24,normal
0,tcp,0,0,243,3,anomaly
0,tcp,0,0,4,4,anomaly
1,tcp,2599,293,3,3,anomaly
0,tcp,212,8676,25,26,normal
0,icmp,508,0,511,511,anomaly
0,icmp,1480,0,1,3,anomaly
0,tcp,0,0,139,12,anomaly
0,tcp,8173,0,15,15,normal
0,tcp,311,416,16,16,normal
0,udp,42,0,1,1,anomaly
0,tcp,0,0,119,20,anomaly
0,tcp,0,0,200,5,anomaly
0,tcp,298,2614,7,8,normal
0,tcp,213,834,6,6,normal
0,tcp,243,13382,13,13,normal
0,tcp,0,0,510,1,anomaly
0,tcp,209,330,12,12,normal
0,tcp,203,0,1,1,normal
4,tcp,30,93,1,1,anomaly
0,tcp,238,17015,4,5,normal
4,tcp,28,93,1,1,anomaly
0,tcp,0,0,247,8,anomaly
7246,tcp,0,44,1,1,anomaly
4906,udp,146,105,1,1,normal
0,tcp,0,0,250,12,anomaly
0,tcp,293,682,25,26,normal
0,tcp,0,0,198,1,anomaly
0,tcp,0,0,112,4,anomaly
0,tcp,258,31760,1,1,normal
0,udp,48,48,1,1,normal
0,tcp,218,11135,6,9,normal
0,udp,1,1,82,1,anomaly
0,tcp,0,0,14,14,anomaly
0,tcp,0,0,131,4,anomaly
282,tcp,157,594,1,1,anomaly
7570,tcp,0,44,1,1,anomaly
1,tcp,2851,334,1,3,normal
0,tcp,268,9235,5,5,normal
0,tcp,0,0,190,14,anomaly
0,tcp,0,0,298,17,anomaly
0,icmp,1032,0,301,301,anomaly
0,tcp,307,1219,19,19,normal
0,udp,42,108,1,1,normal
0,tcp,233,581,24,24,normal
0,tcp,1503,337,1,1,normal
0,tcp,0,44,1,1,anomaly
0,udp,46,0,3,3,anomaly
0,tcp,0,0,481,1,anomaly
0,tcp,335,314,13,13,normal
0,tcp,12,0,1,1,anomaly
0,icmp,1032,0,297,297,anomaly
0,tcp,0,0,178,17,anomaly
0,tcp,354,2650,10,10,normal
807,tcp,29824,0,44,44,anomaly
0,tcp,54540,8314,4,4,anomaly
0,tcp,218,315,6,6,normal
0,tcp,289,1100,20,20,normal
0,icmp,18,0,1,1,anomaly
0,tcp,339,1218,3,43,normal
0,tcp,196,9297,2,2,normal
0,udp,41,131,107,186,normal
0,tcp,0,0,125,17,anomaly
0,tcp,282,765,5,5,normal
0,tcp,0,0,3,11,anomaly
0,tcp,511,6839,1,4,normal
0,udp,36,0,12,12,normal
0,tcp,0,0,148,4,anomaly
0,tcp,122,174,1,1,anomaly
905,tcp,60884,0,50,50,anomaly
0,tcp,211,3926,11,12,normal
0,tcp,211,578,36,41,normal
0,tcp,229,2507,4,4,normal
0,udp,44,81,138,138,normal
0,tcp,0,0,128,9,anomaly
0,tcp,0,0,105,9,anomaly
280,tcp,283618,0,2,2,anomaly
0,tcp,0,44,1,1,anomaly
0,tcp,198,474,5,5,normal
0,tcp,303,16759,12,12,normal
0,tcp,305,2239,6,6,normal
0,tcp,311,1535,2,2,normal
0,tcp,291,485,5,5,normal
0,tcp,30,217,1,1,anomaly
0,tcp,254,1529,9,15,normal
0,tcp,294,10772,3,4,normal
0,tcp,0,0,224,7,anomaly
0,udp,105,105,1,1,anomaly
0,udp,1,26,13,12,normal
0,udp,46,151,75,155,normal
0,tcp,0,0,140,14,anomaly
0,tcp,0,0,220,4,anomaly
71,tcp,2783,15242,1,1,anomaly
7426,tcp,0,44,1,1,anomaly
0,tcp,253,5924,2,2,normal
0,tcp,231,10053,1,1,normal
0,tcp,240,581,14,14,normal
0,tcp,239,3990,2,2,normal
0,tcp,0,0,103,8,anomaly
0,tcp,329,1604,1,11,normal
0,tcp,33580,2920,4,4,anomaly
0,udp,45,45,14,94,normal
0,tcp,252,1159,4,4,normal
0,tcp,310,4898,5,10,normal
0,icmp,520,0,509,509,anomaly
0,tcp,219,2049,63,63,normal
0,udp,44,44,125,125,normal
0,tcp,209,1251,15,17,normal
0,tcp,250,1565,3,3,normal
0,tcp,0,85,1,1,normal
0,tcp,282,2120,2,2,normal
0,tcp,230,1387,6,8,normal
0,tcp,230,25991,2,31,normal
0,tcp,234,6740,16,23,normal
7293,tcp,0,44,1,1,anomaly
0,tcp,0,0,262,5,anomaly
0,tcp,286,610,5,6,normal
0,tcp,195,4683,3,15,normal
0,udp,41,0,3,3,anomaly
0,tcp,0,0,146,19,anomaly
0,icmp,1032,0,511,511,anomaly
0,tcp,220,502,3,4,normal
4,tcp,32,93,1,1,anomaly
0,tcp,307,1215,13,26,normal
30,tcp,1439,4152,1,1,normal
0,tcp,210,8716,7,15,normal
0,tcp,0,0,126,9,anomaly
0,tcp,0,0,215,6,anomaly
0,icmp,520,0,511,511,anomaly
1,tcp,10925,920,1,1,normal
0,tcp,0,0,240,17,anomaly
0,tcp,210,1778,8,8,normal
0,tcp,0,0,3,5,anomaly
0,tcp,0,0,299,19,anomaly
0,udp,44,44,162,162,normal
2,tcp,383,0,1,1,normal
282,tcp,158,595,1,1,anomaly
0,tcp,54540,8314,6,6,anomaly
0,tcp,0,0,237,2,anomaly
0,tcp,225,1972,11,12,normal
0,tcp,0,0,157,9,anomaly
0,tcp,0,0,233,12,anomaly
284,tcp,162,599,1,1,anomaly
0,tcp,286,4152,5,12,normal
0,tcp,188,294,7,19,normal
0,udp,48,0,3,3,anomaly
7410,tcp,0,44,1,1,anomaly
0,udp,54,53,511,511,normal
0,tcp,283,2170,15,15,normal
0,tcp,0,0,240,13,anomaly
0,tcp,0,0,1,1,anomaly
0,tcp,382,2395,8,8,normal
0,tcp,329,914,5,28,normal
0,tcp,45260,2920,3,3,anomaly
0,udp,44,133,109,188,normal
0,tcp,231,2507,5,5,normal
0,udp,44,112,1,2,normal
0,tcp,0,0,453,1,anomaly
0,tcp,254,7083,10,12,normal
0,tcp,0,0,246,15,anomaly
0,udp,54,54,510,510,normal
0,tcp,209,184,31,35,normal
0,tcp,292,656,17,23,normal
0,udp,43,131,148,147,normal
0,tcp,0,0,59,20,anomaly
0,icmp,20,0,1,60,anomaly
5,tcp,26,93,1,1,anomaly
0,tcp,0,0,104,5,anomaly
0,tcp,295,4184,16,29,normal
0,icmp,18,0,1,1,anomaly
281,tcp,161,599,3,1,anomaly
0,tcp,298,463,1,14,normal
0,tcp,0,0,270,19,anomaly
0,tcp,206,5435,3,3,normal
280,tcp,283618,0,2,2,anomaly
0,tcp,0,0,1,1,anomaly
0,tcp,295,2326,10,10,normal
0,tcp,0,0,299,20,anomaly
0,tcp,0,0,1,1,anomaly
10,tcp,1083,332,1,4,normal
0,udp,54,52,427,427,normal
0,tcp,0,0,118,2,anomaly
0,tcp,0,0,197,7,anomaly
0,icmp,64,0,1,1,normal
0,udp,45,132,1,3,normal
8189,tcp,0,15,1,1,anomaly
0,tcp,203,670,13,19,normal
0,tcp,288,1010,34,34,normal
0,udp,45,45,2,2,anomaly
0,tcp,305,1015,40,40,normal
0,tcp,226,8825,14,14,normal
0,tcp,16787,0,8,8,normal
0,tcp,0,0,491,1,anomaly
1,tcp,1439,328,1,5,normal
283,tcp,160,595,1,1,anomaly
0,tcp,930,0,1,1,normal
0,tcp,0,0,458,1,anomaly
0,tcp,247,3331,25,25,normal
0,tcp,0,0,159,7,anomaly
0,tcp,0,0,150,20,anomaly
0,udp,52,49,511,511,normal
0,icmp,1032,0,425,425,anomaly
0,tcp,740,0,2,2,normal
0,udp,44,44,8,8,normal
0,tcp,0,0,216,5,anomaly
0,tcp,0,0,120,120,anomaly
0,tcp,0,0,287,14,anomaly
0,tcp,296,1342,30,30,normal
0,tcp,0,0,270,18,anomaly
8196,tcp,0,15,1,1,anomaly
0,tcp,0,44,1,1,anomaly
0,tcp,285,10216,2,2,normal
0,tcp,2190,331,1,1,normal
0,tcp,317,6057,4,4,normal
0,tcp,182,14976,5,6,normal
0,tcp,0,0,158,8,anomaly
0,tcp,304,1380,4,4,normal
7570,tcp,0,44,1,1,anomaly
0,tcp,0,0,120,2,anomaly
0,tcp,199,5200,12,13,normal
0,tcp,762,332,1,1,normal
0,tcp,0,0,150,20,anomaly
0,udp,43,132,148,228,normal
0,tcp,0,0,476,1,anomaly
0,tcp,0,0,142,1,anomaly
0,tcp,313,368,16,16,normal
0,tcp,0,0,4,11,anomaly
0,tcp,0,0,145,1,anomaly
0,tcp,313,3037,1,6,normal
0,tcp,221,1528,2,3,normal
0,tcp,5363,336,1,1,normal
0,tcp,0,0,458,1,anomaly
0,tcp,229,4039,2,18,normal
0,tcp,0,0,1,1,anomaly
4,tcp,28,93,1,1,anomaly
0,tcp,331,14665,1,1,normal
0,icmp,18,0,1,1,anomaly
0,udp,42,42,11,19,normal
2068,tcp,93184,0,5,5,anomaly
0,tcp,0,83,1,1,normal
0,udp,46,0,4,4,anomaly
5,tcp,123,177,1,1,anomaly
0,tcp,0,0,211,4,anomaly
0,tcp,0,0,510,1,anomaly
0,tcp,288,18921,3,3,normal
0,tcp,2191,0,12,12,normal
0,tcp,0,0,228,1,anomaly
0,tcp,233,308,21,21,normal
0,icmp,1032,0,354,354,anomaly
0,tcp,229,1405,16,16,normal
0,tcp,0,0,224,10,anomaly
0,tcp,0,0,144,3,anomaly
0,tcp,215,10587,2,4,normal
0,tcp,173,5580,1,1,normal
0,tcp,0,0,103,103,anomaly
0,tcp,252,1329,6,6,normal
0,tcp,0,0,139,16,anomaly
0,udp,1,1,121,1,anomaly
811,tcp,77344,0,44,44,anomaly
1,tcp,2599,293,2,2,anomaly
0,tcp,0,0,221,4,anomaly
0,tcp,249,942,3,3,normal
0,tcp,0,0,132,19,anomaly
4,tcp,26,93,1,1,anomaly
0,udp,40,0,3,3,anomaly
0,tcp,207,332,1,1,normal
0,tcp,0,0,222,13,anomaly
0,tcp,0,0,265,7,anomaly
0,tcp,234,15117,1,1,normal
0,tcp,0,83,1,1,normal
0,tcp,0,44,1,1,anomaly
0,tcp,400,6954,9,9,normal
0,tcp,273,429,5,5,normal
0,udp,1,1,114,1,anomaly
0,tcp,255,33119,1,1,normal
0,tcp,307,2425,5,5,normal
0,tcp,0,0,292,20,anomaly
1,tcp,1620,392,1,1,normal
0,icmp,18,0,1,1,anomaly
0,tcp,0,0,123,3,anomaly
0,tcp,296,1832,1,2,normal
0,tcp,0,0,138,3,anomaly
0,tcp,356,398,3,3,normal
0,icmp,111,0,2,1,normal
0,tcp,185,9066,3,3,normal
4,tcp,32,93,1,1,anomaly
0,tcp,309,5453,10,10,normal
5,tcp,28,93,1,1,anomaly
0,tcp,350,4624,9,15,normal
0,tcp,0,0,245,17,anomaly
0,tcp,0,0,106,11,anomaly
0,tcp,216,831,2,2,normal
280,tcp,283618,0,1,1,anomaly
0,tcp,235,4097,1,12,normal
0,udp,1,1,143,1,anomaly
0,tcp,242,2817,2,2,normal
0,tcp,12,0,1,1,anomaly
0,tcp,0,0,1,1,anomaly
0,tcp,223,1214,13,25,normal
805,tcp,59424,0,34,34,anomaly
0,udp,44,44,195,195,normal
0,tcp,0,0,142,16,anomaly
0,tcp,0,0,511,1,anomaly
0,tcp,218,1432,12,13,normal
0,tcp,0,0,202,1,anomaly
0,tcp,26,157,1,1,anomaly
0,tcp,12,0,1,1,anomaly
0,tcp,184,534,14,14,normal
0,tcp,0,0,236,1,anomaly
0,tcp,0,15,1,3,anomaly
1,tcp,0,15,1,6,anomaly
0,udp,1,0,20,1,anomaly
7650,tcp,0,44,1,1,anomaly
0,udp,105,0,4,4,normal
0,tcp,0,0,1,7,anomaly
0,tcp,322,1024,27,28,normal
0,tcp,346,468,13,13,normal
0,tcp,0,0,118,6,anomaly
282,tcp,160,595,1,1,anomaly
0,tcp,0,0,208,11,anomaly
0,tcp,0,0,43,1,anomaly
0,tcp,1167,404,1,1,normal
0,udp,1,74,14,8,normal
2074,tcp,71104,0,8,8,anomaly
0,tcp,201,999,20,23,normal
0,tcp,297,278,5,8,normal
0,tcp,0,0,105,13,anomaly
1,tcp,2599,293,4,3,anomaly
0,tcp,0,0,300,20,anomaly
280,tcp,283618,0,2,2,anomaly
0,tcp,245,1627,18,18,normal
0,icmp,1032,0,509,509,anomaly
0,tcp,0,0,238,5,anomaly
0,tcp,294,2612,6,6,normal
3,tcp,36,236,1,1,anomaly
0,udp,43,0,5,5,anomaly
0,udp,1,0,21,3,normal
0,tcp,210,1909,24,26,normal
3,tcp,32120,1460,5,5,anomaly
0,tcp,236,398,2,2,normal
1,tcp,2575,327,1,3,normal
0,tcp,367,588,1,1,normal
0,udp,52,53,511,511,normal
0,tcp,0,0,490,1,anomaly
0,tcp,751,370,1,3,normal
0,udp,53,50,511,511,normal
0,tcp,196,1352,23,34,normal
0,tcp,0,0,150,11,anomaly
0,udp,54,50,203,203,normal
0,tcp,298,321,17,17,normal
0,udp,45,45,82,140,normal
799,tcp,74024,0,16,16,anomaly
6,tcp,4024,405,1,2,normal
0,udp,45,128,90,170,normal
0,tcp,0,0,240,17,anomaly
0,udp,105,147,3,2,anomaly
0,tcp,0,0,130,18,anomaly
4,tcp,32,93,1,1,anomaly
0,icmp,20,0,1,55,anomaly
0,tcp,0,0,267,18,anomaly
0,tcp,0,0,222,16,anomaly
0,tcp,1100,331,1,4,normal
0,tcp,0,0,290,9,anomaly
1,tcp,2599,293,1,1,anomaly
0,tcp,0,0,254,9,anomaly
0,icmp,18,0,1,1,anomaly
0,tcp,0,0,172,8,anomaly
0,udp,105,0,1,1,normal
282,tcp,160,597,3,1,anomaly
7779,tcp,0,44,1,1,anomaly
0,tcp,296,430,9,16,normal
0,tcp,0,0,282,5,anomaly
0,tcp,216,1856,15,17,normal
0,tcp,234,2593,4,4,normal
280,tcp,283618,0,1,1,anomaly
283,tcp,160,597,1,1,anomaly
0,tcp,0,44,2,2,anomaly
0,tcp,0,0,257,14,anomaly
0,tcp,245,4368,6,9,normal
0,tcp,0,0,5,1,anomaly
0,tcp,0,36,3,3,anomaly
0,tcp,326,1511,10,10,normal
0,tcp,334,1418,23,23,normal
0,tcp,243,5381,8,8,normal
0,tcp,128,174,1,1,anomaly
0,tcp,283,4768,15,15,normal
0,udp,54,51,177,177,normal
0,icmp,1032,0,164,164,anomaly
0,tcp,0,0,133,15,anomaly
0,tcp,127,174,2,2,anomaly
0,tcp,990,336,1,1,normal
2,tcp,0,48,1,11,anomaly
0,tcp,0,0,252,8,anomaly
8036,tcp,0,44,1,1,anomaly
0,udp,46,0,1,1,anomaly
0,tcp,0,44,1,1,anomaly
0,tcp,0,0,19,19,anomaly
0,tcp,0,0,140,8,anomaly
0,tcp,252,1585,6,6,normal
0,tcp,0,0,414,1,anomaly
0,tcp,209,1994,24,31,normal
774,tcp,87164,0,6,6,anomaly
0,tcp,0,0,161,4,anomaly
0,tcp,0,0,118,18,anomaly
0,tcp,323,188,1,34,normal
0,tcp,315,327,1,4,normal
0,udp,49,49,2,2,anomaly
0,icmp,1032,0,95,95,anomaly
1,tcp,0,15,1,7,anomaly
0,tcp,0,0,261,3,anomaly
0,tcp,0,0,115,3,anomaly
0,tcp,280,2022,14,14,normal
0,tcp,0,0,14,14,anomaly
0,udp,1,1,87,1,anomaly
0,tcp,0,0,132,8,anomaly
0,tcp,230,480,10,10,normal
7,tcp,30,93,1,1,anomaly
0,tcp,261,437,1,1,normal
0,tcp,322,276,19,34,normal
0,tcp,0,0,11,11,anomaly
0,tcp,1196,327,2,1,normal
0,tcp,283,369,12,12,normal
0,tcp,54540,8314,3,21,anomaly
0,tcp,312,2908,5,6,normal
0,udp,34,34,2,7,normal
0,udp,105,146,1,1,anomaly
283,tcp,158,595,1,1,anomaly
0,udp,105,146,1,1,anomaly
0,tcp,0,44,2,3,anomaly
0,tcp,234,410,8,8,normal
0,udp,44,44,231,231,normal
0,tcp,242,3022,18,18,normal
0,tcp,1215,333,1,2,normal
0,tcp,0,0,1,3,anomaly
0,tcp,30,217,1,1,anomaly
0,tcp,232,11079,3,3,normal
0,tcp,0,0,206,13,anomaly
0,tcp,0,0,130,2,anomaly
0,tcp,0,0,147,14,anomaly
0,tcp,0,0,210,5,anomaly
0,tcp,0,0,398,1,anomaly
282,tcp,160,599,1,1,anomaly
7310,tcp,0,44,1,1,anomaly
0,tcp,204,356,6,7,normal
0,tcp,0,0,1,2,normal
0,udp,43,43,166,166,normal
0,udp,105,147,1,1,anomaly
0,tcp,238,4768,7,7,normal
0,icmp,8,0,1,12,anomaly
2,tcp,24,1254,4,11,anomaly
192,tcp,1713,18570,1,1,anomaly
0,tcp,274,294,8,11,normal
0,tcp,0,0,276,11,anomaly
0,udp,42,0,1,21,normal
0,udp,1,1,20,1,anomaly
0,tcp,54540,8314,4,5,anomaly
0,udp,1,1,19,1,anomaly
0,tcp,0,0,290,18,anomaly
2070,tcp,56504,0,9,9,anomaly
0,tcp,0,0,203,19,anomaly
0,tcp,165,2631,8,9,normal
0,tcp,214,1308,7,8,normal
0,tcp,0,0,179,2,anomaly
0,tcp,319,3611,9,11,normal
0,tcp,0,0,137,15,anomaly
0,tcp,207,7303,2,2,normal
0,tcp,0,0,3,3,anomaly
0,tcp,8,136,1,1,normal
0,tcp,312,17049,8,11,normal
0,udp,44,129,147,227,normal
0,tcp,214,38117,4,5,normal
0,tcp,0,0,1,9,anomaly
0,tcp,199,12884,2,33,normal
0,tcp,339,6086,4,13,normal
0,udp,45,45,2,3,normal
0,tcp,0,0,267,17,anomaly
0,tcp,242,4209,2,2,normal
0,tcp,306,933,13,13,normal
0,tcp,338,331,10,25,normal
0,tcp,124,174,1,1,anomaly
0,tcp,0,0,132,19,anomaly
0,tcp,0,0,102,2,anomaly
0,tcp,0,0,139,10,anomaly
0,tcp,687,0,1,1,normal
0,tcp,329,468,13,27,normal
0,tcp,357,1689,12,12,normal
0,tcp,217,10490,1,1,normal
0,tcp,54540,8314,4,4,anomaly
0,udp,105,146,2,2,normal
0,tcp,0,0,214,3,anomaly
0,tcp,274,1479,2,8,normal
282,tcp,160,597,1,1,anomaly
0,tcp,0,0,205,1,anomaly
897,tcp,60064,0,24,24,anomaly
0,tcp,288,326,11,11,normal
0,tcp,0,0,49,49,anomaly
0,tcp,0,0,266,2,anomaly
0,tcp,54540,8314,4,4,anomaly
1,tcp,6,0,8,1,anomaly
0,tcp,3166,382,1,2,normal
0,tcp,306,277,3,3,normal
280,tcp,283618,0,1,1,anomaly
0,icmp,8,0,1,28,anomaly
1,tcp,2599,293,3,3,anomaly
0,udp,45,131,123,203,normal
0,tcp,0,0,304,1,anomaly
0,tcp,0,0,284,20,anomaly
0,tcp,0,0,134,15,anomaly
0,tcp,9849,0,1,1,normal
0,tcp,285,18259,8,34,normal
913,tcp,56504,0,30,30,anomaly
0,tcp,12,0,1,1,anomaly
0,tcp,280,4995,8,8,normal
0,tcp,319,396,44,44,normal
1,tcp,2599,293,2,2,anomaly
0,tcp,54540,8314,6,6,anomaly
0,udp,42,42,3,5,normal
0,tcp,338,4484,6,8,normal
0,tcp,212,703,16,16,normal
4,tcp,32,93,1,1,anomaly
0,tcp,0,85,1,1,normal
4,tcp,30,93,1,1,anomaly
0,tcp,0,0,358,1,anomaly
0,tcp,0,0,262,13,anomaly
0,tcp,0,0,149,19,anomaly
0,udp,44,115,2,4,normal
0,tcp,237,2692,3,4,normal
0,icmp,508,0,10,10,anomaly
0,tcp,0,0,261,15,anomaly
0,tcp,378,909,11,11,normal
0,tcp,0,0,221,19,anomaly
1,tcp,1373,332,2,3,normal
0,tcp,0,0,216,12,anomaly
0,tcp,311,3729,2,2,normal
0,tcp,198,440,14,21,normal
0,udp,45,45,160,240,normal
0,tcp,0,0,160,7,anomaly
0,tcp,0,0,104,5,anomaly
0,tcp,0,0,97,1,anomaly
1,tcp,2599,293,2,2,anomaly
0,tcp,0,0,115,14,anomaly
0,tcp,0,0,4,11,anomaly
0,tcp,0,0,127,7,anomaly
0,tcp,0,0,464,1,anomaly
282,tcp,160,597,1,1,anomaly
0,udp,43,0,4,4,anomaly
0,tcp,232,419,27,31,normal
1,tcp,2599,293,2,2,anomaly
0,tcp,323,883,12,12,normal
0,tcp,738,0,2,2,normal
0,tcp,218,910,24,24,normal
0,tcp,280,3275,10,10,normal
0,tcp,215,9412,12,12,normal
0,tcp,0,0,216,11,anomaly
0,udp,53,55,509,509,normal
0,tcp,0,0,158,2,anomaly
0,tcp,307,2698,3,31,normal
0,tcp,0,0,211,14,anomaly
0,tcp,0,0,253,17,anomaly
0,icmp,1008,0,338,338,anomaly
0,tcp,0,0,273,19,anomaly
0,tcp,161,10743,2,26,normal
0,udp,1,26,18,16,normal
0,tcp,0,36,3,7,anomaly
0,icmp,1032,0,511,511,anomaly
0,tcp,0,4,1,1,normal
0,udp,42,42,16,24,normal
1,tcp,650,325,1,1,normal
0,tcp,0,0,224,17,anomaly
0,icmp,1032,0,109,109,anomaly
0,icmp,1008,0,301,301,anomaly
0,tcp,246,20233,1,6,normal
0,tcp,0,0,1,11,anomaly
5,tcp,32,93,1,1,anomaly
0,udp,45,45,160,160,normal
0,tcp,262,9284,16,16,normal
8205,tcp,0,15,1,1,anomaly
0,tcp,0,0,108,16,anomaly
4,tcp,28,93,1,1,anomaly
0,tcp,0,0,145,3,anomaly
0,tcp,4753,0,18,18,normal
0,icmp,20,0,1,66,anomaly
0,udp,105,147,1,1,anomaly
0,tcp,0,0,122,4,anomaly
0,tcp,235,366,3,3,normal
0,tcp,307,2150,5,5,normal
0,tcp,0,0,21,20,anomaly
281,tcp,162,599,1,1,anomaly
4,tcp,30,93,1,1,anomaly
0,tcp,54540,8314,4,22,anomaly
0,tcp,1907,401,1,1,normal
7314,tcp,0,44,1,1,anomaly
0,tcp,0,0,22,2,anomaly
1,tcp,78162,174,3,3,normal
0,tcp,0,0,511,1,anomaly
7582,tcp,0,44,1,1,anomaly
0,tcp,203,18280,4,7,normal
0,tcp,0,0,2,20,anomaly
0,udp,54,57,511,511,normal
0,tcp,130,174,1,1,anomaly
0,tcp,0,0,216,2,anomaly
0,tcp,0,0,12,12,anomaly
0,tcp,0,0,34,7,anomaly
0,tcp,289,6163,4,5,normal
0,icmp,1480,0,1,3,anomaly
0,tcp,227,3231,14,14,normal
0,tcp,0,0,191,1,anomaly
0,tcp,125,188,1,1,anomaly
0,tcp,224,2616,21,21,normal
0,tcp,0,0,414,1,anomaly
0,tcp,0,0,3,8,anomaly
0,tcp,251,1928,7,8,normal
0,tcp,722,284,1,1,normal
0,udp,54,57,510,510,normal
4,tcp,32,93,1,1,anomaly
0,tcp,212,255,17,39,normal
0,tcp,12,0,2,2,anomaly
0,tcp,0,0,1,2,anomaly
0,udp,1,26,39,14,normal
0,tcp,221,18217,38,39,normal
0,tcp,0,0,279,9,anomaly
0,tcp,0,0,147,1,anomaly
0,tcp,0,0,235,15,anomaly
280,tcp,283618,0,2,2,anomaly
0,icmp,1032,0,31,31,anomaly
0,tcp,0,0,246,7,anomaly
0,tcp,0,0,150,19,anomaly
0,tcp,252,1719,8,8,normal
22,tcp,211,1247,5,5,normal
988,tcp,1773,32209,1,1,anomaly
0,tcp,0,0,196,9,anomaly
