0,udp,SF,28,0,0,40,40,1,255,40,0.16,0.02,0.16,0,0,0,normal
0,icmp,SF,8,0,0,1,1,1,2,148,1,0,1,0.5,0,0,anomaly
0,tcp,REJ,0,0,0,263,14,0.05,255,14,0.05,0.07,0,0,1,1,anomaly
4,tcp,SF,28,93,1,1,1,1,255,247,0.97,0.01,0,0,0.02,0,anomaly
7348,tcp,SF,0,44,0,1,1,1,255,233,0.91,0.02,0,0,0.1,0.05,anomaly
0,tcp,SF,297,446,1,33,33,1,245,255,1,0,0,0.01,0,0,normal
0,icmp,SF,8,0,0,1,3,1,1,32,1,0,1,0.53,0,0,anomaly
0,tcp,SF,234,7351,1,9,9,1,9,255,1,0,0.11,0.04,0,0,normal
0,tcp,SF,224,5320,1,28,35,1,255,255,1,0,0,0,0,0,normal
0,udp,SF,105,0,0,3,3,1,255,254,1,0.01,0.01,0,0,0,normal
0,udp,SF,0,0,0,1,1,1,130,1,0.01,0.03,0.01,0,0,0,anomaly
0,icmp,SF,508,0,0,511,511,1,255,132,0.52,0.02,0.52,0,0.44,0,anomaly
0,tcp,S0,0,0,0,1,1,1,146,86,0.34,0.02,0.01,0.02,0,0,anomaly
0,tcp,SF,190,296,1,19,23,1,255,255,1,0,0,0,0,0,normal
0,udp,SF,53,50,0,193,193,1,255,255,1,0,0.75,0,0,0,normal
0,udp,SF,105,146,0,1,1,1,75,74,0.99,0.03,0.01,0,0,0,normal
0,tcp,SF,213,8477,1,1,4,1,28,255,1,0,0.04,0.05,0,0,normal
0,tcp,SF,204,2948,1,3,3,1,255,255,1,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,64,1,0.02,99,1,0.01,0.55,0.01,0,0.49,1,anomaly
7538,tcp,SF,0,44,0,1,1,1,255,173,0.68,0.3,0,0,0.3,0.01,anomaly
0,tcp,REJ,0,0,0,206,15,0.07,255,15,0.06,0.07,0,0,1,1,anomaly
788,tcp,RSTR,1024,0,1,52,52,1,255,254,1,0.01,0,0,0.73,0.73,anomaly
0,tcp,REJ,0,0,0,107,17,0.16,255,17,0.07,0.05,0,0,1,1,anomaly
0,tcp,REJ,0,0,0,1,5,1,101,87,0.35,0.05,0.01,0.02,0.89,0.69,anomaly
8220,tcp,SF,0,15,0,1,1,1,255,63,0.25,0.02,0,0,0.01,0.03,anomaly
0,tcp,S0,0,0,0,1,11,1,97,85,0.34,0.03,0.01,0.02,0,0,anomaly
0,tcp,REJ,0,0,0,112,13,0.12,255,13,0.05,0.06,0,0,1,1,anomaly
0,tcp,SF,224,489,1,10,16,1,255,255,1,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,222,18,0.08,255,18,0.07,0.07,0,0,1,1,anomaly
902,tcp,RSTR,62344,0,1,89,89,1,255,255,1,0,0,0,0.34,0.34,anomaly
0,udp,SF,46,135,0,73,153,1,255,255,1,0,0,0,0,0,normal
0,udp,SF,43,0,0,4,4,1,255,254,1,0.01,0.01,0,0,0,anomaly
0,tcp,RSTO,0,0,0,30,10,0.33,255,11,0.04,0.69,0.02,0,0.93,0.91,anomaly
0,tcp,SF,220,1212,1,7,38,1,255,255,1,0,0,0,0,0,normal
7362,tcp,SF,0,44,0,1,1,1,255,216,0.85,0.16,0,0,0.15,0.01,anomaly
0,tcp,SF,297,8526,1,1,16,1,122,255,1,0,0.01,0.02,0,0,normal
0,tcp,S3,0,44,0,1,1,1,255,110,0.43,0.51,0,0,0.49,0,anomaly
0,tcp,S3,0,44,0,1,1,1,255,79,0.31,0.61,0,0,0.6,0,anomaly
6,tcp,SF,154,300,0,1,1,1,255,1,0,0.02,0,0,0,0,anomaly
0,udp,SF,54,50,0,461,461,1,255,255,1,0,0.94,0,0,0,normal
0,tcp,REJ,0,0,0,1,4,1,255,28,0.11,0.03,0,0,0.52,1,anomaly
0,tcp,SF,54540,8314,1,2,2,1,255,251,0.98,0.01,0,0,0.01,0.01,anomaly
0,icmp,SF,1032,0,0,511,511,1,255,210,0.82,0.01,0.82,0,0,0,anomaly
0,tcp,S0,0,0,0,34,34,1,255,255,1,0,0,0,0.58,0.58,anomaly
0,udp,SF,45,45,0,88,152,1,253,223,0.88,0.01,0.02,0,0,0,normal
0,tcp,RSTO,0,0,0,217,1,0,255,1,0,0.08,0,0,1,1,anomaly
0,tcp,SF,12,0,0,1,1,1,11,17,1,0,1,0.12,0,0,anomaly
0,tcp,SF,195,27119,1,1,1,1,58,251,1,0,0.02,0.04,0,0,normal
912,tcp,RSTR,60884,0,1,29,29,1,255,255,1,0,0,0,0.11,0.11,anomaly
3,tcp,SF,28,93,1,1,1,1,255,248,0.97,0.01,0,0,0,0,anomaly
0,tcp,RSTO,0,0,0,236,16,0.07,255,16,0.06,0.08,0,0,1,1,anomaly
0,udp,SF,1,0,0,21,1,0.05,255,1,0,0.72,0.78,0,0.18,0,anomaly
0,tcp,S0,0,0,0,102,13,0.13,255,13,0.05,0.05,0,0,0,0,anomaly
0,tcp,SF,7,225,0,1,1,1,1,12,1,0,1,0.17,0,0,normal
0,tcp,SF,304,1000,1,10,10,1,62,255,1,0,0.02,0.05,0,0,normal
0,tcp,SF,298,1267,1,4,18,1,255,255,1,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,216,6,0.03,255,6,0.02,0.07,0,0,1,1,anomaly
0,udp,SF,43,43,0,143,221,0.99,255,255,1,0,0.01,0,0,0,normal
0,tcp,REJ,0,0,0,113,20,0.18,255,20,0.08,0.07,0,0,1,1,anomaly
0,tcp,REJ,0,0,0,399,1,0,255,1,0,0.93,0,0,0.85,1,anomaly
0,tcp,SF,181,11444,1,6,6,1,45,255,1,0,0.02,0.04,0,0,normal
0,udp,SF,1,1,0,10,9,0.9,255,9,0.04,0.91,0.1,0,0.84,0,anomaly
0,tcp,REJ,0,0,0,222,16,0.07,255,16,0.06,0.08,0,0,1,1,anomaly
0,tcp,REJ,0,0,0,106,9,0.08,255,9,0.04,0.05,0,0,1,1,anomaly
0,icmp,SF,1008,0,0,164,164,1,255,255,1,0,1,0,0,0,anomaly
3,tcp,SF,30,93,1,1,1,1,255,217,0.85,0.04,0,0,0,0,anomaly
0,tcp,S3,0,44,0,1,1,1,255,128,0.5,0.45,0,0,0.44,0.02,anomaly
281,tcp,SF,164,599,1,1,1,1,255,94,0.37,0.03,0,0,0,0,anomaly
0,tcp,RSTR,0,0,0,1,1,1,255,1,0,0.64,0.62,0,0.9,1,anomaly
0,tcp,SF,54540,8314,1,4,5,1,255,255,1,0,0,0,0.07,0.07,anomaly
0,tcp,SF,268,464,1,7,7,1,7,255,1,0,0.14,0.02,0,0,normal
0,tcp,REJ,0,0,0,256,4,0.02,255,4,0.02,0.06,0,0,1,1,anomaly
0,tcp,SF,345,9712,1,4,24,1,44,255,1,0,0.02,0.05,0,0,normal
0,tcp,S0,0,0,0,243,3,0.01,255,3,0.01,0.07,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,4,4,0.25,211,52,0.2,0.02,0,0.04,0.88,1,anomaly
1,tcp,SF,2599,293,1,3,3,1,255,24,0.09,0.16,0,0,0.89,0,anomaly
0,tcp,SF,212,8676,1,25,26,1,255,255,1,0,0,0,0,0,normal
0,icmp,SF,508,0,0,511,511,1,147,24,0.16,0.03,0.16,0,0.76,0,anomaly
0,icmp,SF,1480,0,0,1,3,1,1,255,1,0,1,0.03,0,0,anomaly
0,tcp,REJ,0,0,0,139,12,0.09,255,12,0.05,0.05,0,0,0.96,0.67,anomaly
0,tcp,SF,8173,0,0,15,15,1,68,21,0.31,0.04,0.31,0,0,0,normal
0,tcp,SF,311,416,1,16,16,1,228,255,1,0,0,0.02,0,0,normal
0,udp,SF,42,0,0,1,1,1,255,254,1,0.01,0.01,0,0,0,anomaly
0,tcp,S0,0,0,0,119,20,0.17,255,20,0.08,0.04,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,200,5,0.03,255,5,0.02,0.07,0,0,1,1,anomaly
0,tcp,SF,298,2614,1,7,8,1,29,255,1,0,0.03,0.06,0,0,normal
0,tcp,SF,213,834,1,6,6,1,40,255,1,0,0.03,0.02,0,0,normal
0,tcp,SF,243,13382,1,13,13,1,224,255,1,0,0,0.02,0,0,normal
0,tcp,REJ,0,0,0,510,1,0,255,1,0,1,0,0,0.96,1,anomaly
0,tcp,SF,209,330,1,12,12,1,12,255,1,0,0.08,0.01,0,0,normal
0,tcp,SF,203,0,0,1,1,1,255,125,0.49,0.02,0.49,0,0,0,normal
4,tcp,SF,30,93,1,1,1,1,255,224,0.88,0.02,0,0,0.02,0,anomaly
0,tcp,SF,238,17015,1,4,5,1,4,255,1,0,0.25,0.02,0,0,normal
4,tcp,SF,28,93,1,1,1,1,255,247,0.97,0.02,0,0,0.02,0,anomaly
0,tcp,REJ,0,0,0,247,8,0.03,255,8,0.03,0.07,0,0,1,1,anomaly
7246,tcp,SF,0,44,0,1,1,1,255,229,0.9,0.1,0,0,0.1,0.01,anomaly
4906,udp,SF,146,105,0,1,1,1,255,4,0.02,0.06,0.09,0,0.01,0,normal
0,tcp,REJ,0,0,0,250,12,0.05,255,12,0.05,0.08,0,0,1,1,anomaly
0,tcp,SF,293,682,1,25,26,1,255,255,1,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,198,1,0.01,255,1,0,0.06,0,0,1,1,anomaly
0,tcp,S0,0,0,0,112,4,0.04,255,4,0.02,0.05,0,0,0,0,anomaly
0,tcp,SF,258,31760,1,1,1,1,49,255,1,0,0.02,0.02,0,0,normal
0,udp,SF,48,48,0,1,1,1,255,5,0.02,0.01,0.02,0,0,0,normal
0,tcp,SF,218,11135,1,6,9,1,255,255,1,0,0,0,0,0,normal
0,udp,SF,1,1,0,82,1,0.01,255,1,0,0.73,1,0,0,0,anomaly
0,tcp,S0,0,0,0,14,14,1,255,244,0.96,0.01,0,0,0.56,0.58,anomaly
0,tcp,S0,0,0,0,131,4,0.03,255,4,0.02,0.09,0,0,0,0,anomaly
282,tcp,SF,157,594,1,1,1,1,21,17,0.81,0.14,0.05,0,0,0,anomaly
7570,tcp,SF,0,44,0,1,1,1,255,180,0.71,0.02,0,0,0.01,0.01,anomaly
1,tcp,SF,2851,334,1,1,3,1,39,130,0.72,0.13,0.03,0.02,0,0.01,normal
0,tcp,SF,268,9235,1,5,5,1,58,255,1,0,0.02,0.05,0,0,normal
0,tcp,S0,0,0,0,190,14,0.07,255,14,0.05,0.09,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,298,17,0.06,255,17,0.07,0.06,0,0,1,1,anomaly
0,icmp,SF,1032,0,0,301,301,1,255,255,1,0,1,0,0,0,anomaly
0,tcp,SF,307,1219,1,19,19,1,89,255,1,0,0.02,0.02,0,0,normal
0,udp,SF,42,108,0,1,1,1,10,246,1,0,1,0.01,0,0,normal
0,tcp,SF,233,581,1,24,24,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,1503,337,1,1,1,1,238,175,0.67,0.02,0,0.01,0,0,normal
0,tcp,S3,0,44,0,1,1,1,255,154,0.6,0.37,0,0,0.36,0.01,anomaly
0,udp,SF,46,0,0,3,3,1,255,255,1,0,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,481,1,0,255,1,0,1,0,0,0.95,1,anomaly
0,tcp,SF,335,314,1,13,13,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,12,0,0,1,1,1,147,66,0.21,0.04,0.21,0.03,0.01,0,anomaly
0,icmp,SF,1032,0,0,297,297,1,255,255,1,0,1,0,0,0,anomaly
0,tcp,S0,0,0,0,178,17,0.1,255,17,0.07,0.09,0,0,0,0,anomaly
0,tcp,SF,354,2650,1,10,10,1,255,255,1,0,0,0,0,0,normal
807,tcp,RSTR,29824,0,1,44,44,1,255,253,0.99,0.01,0,0,0.68,0.68,anomaly
0,tcp,SF,54540,8314,1,4,4,1,255,238,0.93,0.01,0,0,0.02,0.02,anomaly
0,tcp,SF,218,315,1,6,6,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,289,1100,1,20,20,1,255,255,1,0,0,0,0,0,normal
0,icmp,SF,18,0,0,1,1,1,1,24,1,0,1,1,0,0,anomaly
0,tcp,SF,339,1218,1,3,43,1,4,255,1,0,0.25,0.04,0,0,normal
0,tcp,SF,196,9297,1,2,2,1,255,255,1,0,0,0,0,0,normal
0,udp,SF,41,131,0,107,186,1,255,255,1,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,125,17,0.14,124,17,0.14,0.06,0.01,0,1,1,anomaly
0,tcp,SF,282,765,1,5,5,1,255,255,1,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,3,11,0.33,54,60,0.24,0.09,0.02,0.03,0.89,1,anomaly
0,tcp,SF,511,6839,1,1,4,1,230,255,1,0,0,0.02,0,0,normal
0,udp,SF,36,0,0,12,12,1,12,129,1,0,1,0.02,0,0,normal
0,tcp,S0,0,0,0,148,4,0.03,255,4,0.02,0.09,0,0,0,0,anomaly
0,tcp,SF,122,174,0,1,1,1,255,255,1,0,0,0,0.02,0.02,anomaly
905,tcp,RSTR,60884,0,1,50,50,1,255,255,1,0,0,0,0.19,0.19,anomaly
0,tcp,SF,211,3926,1,11,12,1,75,255,1,0,0.01,0.01,0,0,normal
0,tcp,SF,211,578,1,36,41,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,229,2507,1,4,4,1,255,229,0.9,0.02,0,0,0.06,0,normal
0,udp,SF,44,81,0,138,138,1,255,255,1,0,0.01,0,0,0,normal
0,tcp,REJ,0,0,0,128,9,0.07,255,9,0.04,0.06,0,0,1,1,anomaly
0,tcp,REJ,0,0,0,105,9,0.09,255,9,0.04,0.05,0,0,1,1,anomaly
280,tcp,SF,283618,0,0,2,2,1,115,51,0.05,0.05,0.05,0.04,0.01,0,anomaly
0,tcp,S3,0,44,0,1,1,1,255,82,0.32,0.6,0,0,0.58,0,anomaly
0,tcp,SF,198,474,1,5,5,1,99,255,1,0,0.01,0.05,0,0,normal
0,tcp,SF,303,16759,1,12,12,1,12,255,1,0,0.08,0.01,0,0,normal
0,tcp,SF,305,2239,1,6,6,1,60,28,0.47,0.07,0.02,0,0.07,0,normal
0,tcp,SF,311,1535,1,2,2,1,32,255,1,0,0.03,0.02,0,0,normal
0,tcp,SF,291,485,1,5,5,1,5,255,1,0,0.2,0.04,0,0,normal
0,tcp,SF,30,217,1,1,1,1,37,6,0.16,0.14,0.03,0,0,0,anomaly
0,tcp,SF,254,1529,1,9,15,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,294,10772,1,3,4,1,92,255,1,0,0.01,0.04,0,0,normal
0,tcp,REJ,0,0,0,224,7,0.03,255,7,0.03,0.07,0,0,1,1,anomaly
0,udp,SF,105,105,0,1,1,1,255,254,1,0.01,0,0,0,0,anomaly
0,udp,SF,1,26,0,13,12,0.92,255,13,0.05,0.65,0.38,0,0.56,0,normal
0,udp,SF,46,151,0,75,155,1,255,255,1,0,0,0,0,0,normal
0,tcp,S0,0,0,0,140,14,0.1,255,14,0.05,0.06,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,220,4,0.02,255,4,0.02,0.06,0,0,1,1,anomaly
71,tcp,SF,2783,15242,1,1,1,1,255,1,0,0.01,0,0,0,0,anomaly
7426,tcp,SF,0,44,0,1,1,1,255,201,0.79,0.21,0,0,0.2,0.01,anomaly
0,tcp,SF,253,5924,1,2,2,1,123,255,1,0,0.01,0.02,0,0,normal
0,tcp,SF,231,10053,1,1,1,1,1,255,1,0,1,0.05,0,0,normal
0,tcp,SF,240,581,1,14,14,1,39,255,1,0,0.03,0.05,0,0,normal
0,tcp,SF,239,3990,1,2,2,1,54,255,1,0,0.02,0.02,0,0,normal
0,tcp,REJ,0,0,0,103,8,0.08,255,8,0.03,0.06,0,0,1,1,anomaly
0,tcp,SF,329,1604,1,1,11,1,1,255,1,0,1,0.01,0,0,normal
0,tcp,RSTR,33580,2920,1,4,4,1,255,254,1,0.01,0,0,0.04,0.04,anomaly
0,udp,SF,45,45,0,14,94,1,255,255,1,0,0.01,0,0,0,normal
0,tcp,SF,252,1159,1,4,4,1,26,255,1,0,0.04,0.04,0,0,normal
0,tcp,SF,310,4898,1,5,10,1,5,255,1,0,0.2,0.01,0,0,normal
0,icmp,SF,520,0,0,509,509,1,98,100,1,0,1,0.02,0,0,anomaly
0,tcp,SF,219,2049,1,63,63,1,63,255,1,0,0.02,0.06,0,0,normal
0,udp,SF,44,44,0,125,125,1,255,255,1,0,0.01,0,0,0,normal
0,tcp,SF,209,1251,1,15,17,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,250,1565,1,3,3,1,129,255,1,0,0.01,0.02,0,0,normal
0,tcp,SF,0,85,1,1,1,1,76,84,0.82,0.07,0.01,0.02,0,0,normal
0,tcp,SF,282,2120,1,2,2,1,2,175,1,0,0.5,0.03,0,0,normal
0,tcp,SF,230,1387,1,6,8,1,12,247,1,0,0.08,0.05,0,0,normal
0,tcp,SF,230,25991,1,2,31,1,8,243,1,0,0.12,0.07,0,0,normal
0,tcp,SF,234,6740,1,16,23,1,255,255,1,0,0,0,0,0,normal
7293,tcp,SF,0,44,0,1,1,1,255,236,0.93,0.02,0,0,0.01,0,anomaly
0,tcp,REJ,0,0,0,262,5,0.02,255,5,0.02,0.06,0,0,1,1,anomaly
0,tcp,SF,286,610,1,5,6,1,27,255,1,0,0.04,0.05,0,0,normal
0,tcp,SF,195,4683,1,3,15,1,3,255,1,0,0.33,0.02,0,0,normal
0,udp,SF,41,0,0,3,3,1,255,254,1,0.01,0.01,0,0,0,anomaly
0,tcp,S0,0,0,0,146,19,0.13,255,19,0.07,0.08,0,0,0,0,anomaly
0,icmp,SF,1032,0,0,511,511,1,255,138,0.54,0.01,0.54,0,0,0,anomaly
0,tcp,SF,220,502,1,3,4,1,144,255,1,0,0.01,0.02,0,0,normal
4,tcp,SF,32,93,1,1,1,1,255,243,0.95,0.02,0,0,0.03,0,anomaly
0,tcp,SF,307,1215,1,13,26,1,231,255,1,0,0,0.01,0,0,normal
30,tcp,SF,1439,4152,1,1,1,1,85,16,0.19,0.05,0.01,0,0,0,normal
0,tcp,SF,210,8716,1,7,15,1,33,255,1,0,0.03,0.05,0,0,normal
0,tcp,REJ,0,0,0,126,9,0.07,255,9,0.04,0.05,0,0,1,1,anomaly
0,tcp,REJ,0,0,0,215,6,0.03,255,6,0.02,0.06,0,0,1,1,anomaly
0,icmp,SF,520,0,0,511,511,1,161,161,1,0,1,0,0,0,anomaly
1,tcp,SF,10925,920,1,1,1,1,255,6,0.02,0.98,0,0,0.97,0,normal
0,tcp,RSTO,0,0,0,240,17,0.07,255,17,0.07,0.07,0,0,1,1,anomaly
0,tcp,SF,210,1778,1,8,8,1,34,247,1,0,0.03,0.02,0,0,normal
0,tcp,REJ,0,0,0,3,5,0.33,64,60,0.25,0.08,0.02,0.03,0.89,0.98,anomaly
0,tcp,REJ,0,0,0,299,19,0.06,255,19,0.07,0.05,0,0,1,1,anomaly
0,udp,SF,44,44,0,162,162,1,255,255,1,0,0,0,0,0,normal
2,tcp,SF,383,0,0,1,1,1,148,67,0.45,0.03,0.45,0,0,0,normal
282,tcp,SF,158,595,1,1,1,1,255,2,0.01,0.09,0,0,0.99,0,anomaly
0,tcp,SF,54540,8314,1,6,6,1,255,231,0.91,0.01,0,0,0.02,0.02,anomaly
0,tcp,REJ,0,0,0,237,2,0.01,255,2,0.01,0.08,0,0,1,1,anomaly
0,tcp,SF,225,1972,1,11,12,1,34,255,1,0,0.03,0.03,0,0,normal
0,tcp,S0,0,0,0,157,9,0.06,255,9,0.04,0.1,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,233,12,0.05,255,12,0.05,0.06,0,0,0.98,1,anomaly
284,tcp,SF,162,599,1,1,1,1,139,8,0.06,0.65,0.01,0,0.65,0.12,anomaly
0,tcp,SF,286,4152,1,5,12,1,84,184,1,0,0.01,0.02,0,0,normal
0,tcp,SF,188,294,1,7,19,1,255,255,1,0,0,0,0,0,normal
0,udp,SF,48,0,0,3,3,1,255,255,1,0,0.01,0,0,0,anomaly
7410,tcp,SF,0,44,0,1,1,1,255,212,0.83,0.02,0,0,0.01,0.01,anomaly
0,udp,SF,54,53,0,511,511,1,255,255,1,0,0.78,0,0,0,normal
0,tcp,SF,283,2170,1,15,15,1,15,251,1,0,0.07,0.05,0,0,normal
0,tcp,REJ,0,0,0,240,13,0.05,255,13,0.05,0.07,0,0,1,1,anomaly
0,tcp,REJ,0,0,0,1,1,1,255,50,0.2,0.02,0,0,0.18,0.84,anomaly
0,tcp,SF,382,2395,1,8,8,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,329,914,1,5,28,1,53,255,1,0,0.02,0.06,0,0,normal
0,tcp,RSTR,45260,2920,1,3,3,1,255,254,1,0.01,0,0,0.05,0.05,anomaly
0,udp,SF,44,133,0,109,188,1,255,254,1,0.01,0,0,0,0,normal
0,tcp,SF,231,2507,1,5,5,1,52,51,0.98,0.04,0.02,0,0,0,normal
0,udp,SF,44,112,0,1,2,1,255,231,0.91,0.01,0,0,0.06,0,normal
0,tcp,REJ,0,0,0,453,1,0,255,1,0,1,0,0,0.96,1,anomaly
0,tcp,SF,254,7083,1,10,12,1,255,255,1,0,0.01,0,0,0,normal
0,tcp,REJ,0,0,0,246,15,0.06,255,15,0.06,0.07,0,0,1,1,anomaly
0,udp,SF,54,54,0,510,510,1,255,255,1,0,0.86,0,0,0,normal
0,tcp,SF,209,184,1,31,35,1,255,255,1,0,0,0,0,0,normal
0,tcp,SF,292,656,1,17,23,1,255,255,1,0,0,0,0,0,normal
0,udp,SF,43,131,0,148,147,0.99,255,199,0.78,0.01,0,0,0,0,normal
0,tcp,S0,0,0,0,59,20,0.34,255,72,0.28,0.02,0,0,0,0.01,anomaly
0,icmp,SF,20,0,0,1,60,1,3,7,1,0,1,0.29,0,0,anomaly
5,tcp,SF,26,93,1,1,1,1,57,55,0.95,0.04,0.02,0.04,0,0,anomaly
0,tcp,REJ,0,0,0,104,5,0.05,255,5,0.02,0.06,0,0,1,1,anomaly
0,tcp,SF,295,4184,1,16,29,1,120,255,1,0,0.01,0.01,0,0,normal
0,icmp,SF,18,0,0,1,1,1,1,49,1,0,1,1,0,0,anomaly
281,tcp,SF,161,599,1,3,1,0.33,255,1,0,0.04,0,0,0.03,0,anomaly
0,tcp,SF,298,463,1,1,14,1,2,240,1,0,0.5,0.06,0,0,normal
