0,tcp,REJ,0,0,0,106,9,0,0,1,1,0.08,0.06,0,255,9,0.04,0.05,0,0,0,0,1,1,anomaly
0,icmp,SF,1008,0,0,164,164,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,anomaly
3,tcp,SF,30,93,1,1,1,0,0,0,0,1,0,0,255,217,0.85,0.04,0,0,0,0,0,0,anomaly
0,tcp,S3,0,44,0,1,1,1,1,0,0,1,0,0,255,128,0.5,0.45,0,0,0.39,0.78,0.44,0.02,anomaly
281,tcp,SF,164,599,1,1,1,0,0,0,0,1,0,0,255,94,0.37,0.03,0,0,0,0,0,0,anomaly
0,tcp,RSTR,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.64,0.62,0,0,0,0.9,1,anomaly
0,tcp,SF,54540,8314,1,4,5,0,0,0.5,0.4,1,0,0.4,255,255,1,0,0,0,0.01,0.01,0.07,0.07,anomaly
0,tcp,SF,268,464,1,7,7,0,0,0,0,1,0,0,7,255,1,0,0.14,0.02,0,0,0,0,normal
0,tcp,REJ,0,0,0,256,4,0,0,1,1,0.02,0.06,0,255,4,0.02,0.06,0,0,0,0,1,1,anomaly
0,tcp,SF,345,9712,1,4,24,0,0,0,0,1,0,0.08,44,255,1,0,0.02,0.05,0,0,0,0,normal
0,tcp,S0,0,0,0,243,3,1,1,0,0,0.01,0.07,0,255,3,0.01,0.07,0,0,1,1,0,0,anomaly
0,tcp,REJ,0,0,0,4,4,0,0,1,1,0.25,1,1,211,52,0.2,0.02,0,0.04,0,0,0.88,1,anomaly
1,tcp,SF,2599,293,1,3,3,0,0,0,0,1,0,0,255,24,0.09,0.16,0,0,0,0,0.89,0,anomaly
0,tcp,SF,212,8676,1,25,26,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0,normal
0,icmp,SF,508,0,0,511,511,0,0,0,0,1,0,0,147,24,0.16,0.03,0.16,0,0,0,0.76,0,anomaly
0,icmp,SF,1480,0,0,1,3,0,0,0,0,1,0,0.67,1,255,1,0,1,0.03,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,139,12,0.07,0.33,0.93,0.67,0.09,0.06,0,255,12,0.05,0.05,0,0,0.04,0.33,0.96,0.67,anomaly
0,tcp,SF,8173,0,0,15,15,0,0,0,0,1,0,0,68,21,0.31,0.04,0.31,0,0,0,0,0,normal
0,tcp,SF,311,416,1,16,16,0,0,0,0,1,0,0,228,255,1,0,0,0.02,0,0,0,0,normal
0,udp,SF,42,0,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,anomaly
0,tcp,S0,0,0,0,119,20,1,1,0,0,0.17,0.06,0,255,20,0.08,0.04,0,0,0.75,1,0,0,anomaly
0,tcp,REJ,0,0,0,200,5,0,0,1,1,0.03,0.07,0,255,5,0.02,0.07,0,0,0,0,1,1,anomaly
0,tcp,SF,298,2614,1,7,8,0,0,0,0,1,0,0.25,29,255,1,0,0.03,0.06,0,0,0,0,normal
0,tcp,SF,213,834,1,6,6,0,0,0,0,1,0,0,40,255,1,0,0.03,0.02,0,0,0,0,normal
0,tcp,SF,243,13382,1,13,13,0,0,0,0,1,0,0,224,255,1,0,0,0.02,0,0,0,0,normal
0,tcp,REJ,0,0,0,510,1,0.04,0,0.96,1,0,1,0,255,1,0,1,0,0,0.04,0,0.96,1,anomaly
0,tcp,SF,209,330,1,12,12,0,0,0,0,1,0,0,12,255,1,0,0.08,0.01,0,0,0,0,normal
0,tcp,SF,203,0,0,1,1,0,0,0,0,1,0,0,255,125,0.49,0.02,0.49,0,0,0,0,0,normal
4,tcp,SF,30,93,1,1,1,0,0,0,0,1,0,0,255,224,0.88,0.02,0,0,0,0,0.02,0,anomaly
0,tcp,SF,238,17015,1,4,5,0,0,0,0,1,0,0.4,4,255,1,0,0.25,0.02,0,0,0,0,normal
4,tcp,SF,28,93,1,1,1,0,0,0,0,1,0,0,255,247,0.97,0.02,0,0,0,0,0.02,0,anomaly
0,tcp,REJ,0,0,0,247,8,0,0,1,1,0.03,0.06,0,255,8,0.03,0.07,0,0,0,0,1,1,anomaly
7246,tcp,SF,0,44,0,1,1,0,0,0,0,1,0,0,255,229,0.9,0.1,0,0,0.5,0.55,0.1,0.01,anomaly
4906,udp,SF,146,105,0,1,1,0,0,0,0,1,0,0,255,4,0.02,0.06,0.09,0,0,0,0.01,0,normal
0,tcp,REJ,0,0,0,250,12,0,0,1,1,0.05,0.07,0,255,12,0.05,0.08,0,0,0,0,1,1,anomaly
0,tcp,SF,293,682,1,25,26,0,0,0,0,1,0,0.08,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,198,1,0,0,1,1,0.01,0.07,0,255,1,0,0.06,0,0,0,0,1,1,anomaly
0,tcp,S0,0,0,0,112,4,1,1,0,0,0.04,0.06,0,255,4,0.02,0.05,0,0,1,1,0,0,anomaly
0,tcp,SF,258,31760,1,1,1,0,0,0,0,1,0,0,49,255,1,0,0.02,0.02,0,0,0,0,normal
0,udp,SF,48,48,0,1,1,0,0,0,0,1,0,0,255,5,0.02,0.01,0.02,0,0,0,0,0,normal
0,tcp,SF,218,11135,1,6,9,0,0,0,0,1,0,0.33,255,255,1,0,0,0,0,0,0,0,normal
0,udp,SF,1,1,0,82,1,0,0,0,0,0.01,0.82,0,255,1,0,0.73,1,0,0,0,0,0,anomaly
0,tcp,S0,0,0,0,14,14,0.21,0.21,0.79,0.79,1,0,0,255,244,0.96,0.01,0,0,0.03,0.03,0.56,0.58,anomaly
0,tcp,S0,0,0,0,131,4,1,1,0,0,0.03,0.1,0,255,4,0.02,0.09,0,0,1,1,0,0,anomaly
282,tcp,SF,157,594,1,1,1,0,0,0,0,1,0,0,21,17,0.81,0.14,0.05,0,0,0,0,0,anomaly
7570,tcp,SF,0,44,0,1,1,0,0,0,0,1,0,0,255,180,0.71,0.02,0,0,0.43,0.42,0.01,0.01,anomaly
1,tcp,SF,2851,334,1,1,3,0,0,0,0,1,0,1,39,130,0.72,0.13,0.03,0.02,0,0,0,0.01,normal
0,tcp,SF,268,9235,1,5,5,0,0,0,0,1,0,0,58,255,1,0,0.02,0.05,0,0,0,0,normal
0,tcp,S0,0,0,0,190,14,1,1,0,0,0.07,0.09,0,255,14,0.05,0.09,0,0,1,1,0,0,anomaly
0,tcp,REJ,0,0,0,298,17,0,0,1,1,0.06,0.05,0,255,17,0.07,0.06,0,0,0,0,1,1,anomaly
0,icmp,SF,1032,0,0,301,301,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,anomaly
0,tcp,SF,307,1219,1,19,19,0,0,0,0,1,0,0,89,255,1,0,0.02,0.02,0,0,0,0,normal
0,udp,SF,42,108,0,1,1,0,0,0,0,1,0,0,10,246,1,0,1,0.01,0,0,0,0,normal
0,tcp,SF,233,581,1,24,24,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,1503,337,1,1,1,0,0,0,0,1,0,0,238,175,0.67,0.02,0,0.01,0,0,0,0,normal
0,tcp,S3,0,44,0,1,1,1,1,0,0,1,0,0,255,154,0.6,0.37,0,0,0.49,0.82,0.36,0.01,anomaly
0,udp,SF,46,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,anomaly
0,tcp,REJ,0,0,0,481,1,0.06,0,0.94,1,0,1,0,255,1,0,1,0,0,0.05,0,0.95,1,anomaly
0,tcp,SF,335,314,1,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,12,0,0,1,1,0,0,0,0,1,0,0,147,66,0.21,0.04,0.21,0.03,0.01,0,0.01,0,anomaly
0,icmp,SF,1032,0,0,297,297,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,anomaly
0,tcp,S0,0,0,0,178,17,1,1,0,0,0.1,0.1,0,255,17,0.07,0.09,0,0,1,1,0,0,anomaly
0,tcp,SF,354,2650,1,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
807,tcp,RSTR,29824,0,1,44,44,0.02,0.02,0.98,0.98,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.68,0.68,anomaly
0,tcp,SF,54540,8314,1,4,4,0,0,0,0,1,0,0,255,238,0.93,0.01,0,0,0,0,0.02,0.02,anomaly
0,tcp,SF,218,315,1,6,6,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,289,1100,1,20,20,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,icmp,SF,18,0,0,1,1,0,0,0,0,1,0,0,1,24,1,0,1,1,0,0,0,0,anomaly
0,tcp,SF,339,1218,1,3,43,0,0,0,0,1,0,0.05,4,255,1,0,0.25,0.04,0,0,0,0,normal
0,tcp,SF,196,9297,1,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,udp,SF,41,131,0,107,186,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,125,17,0,0,1,1,0.14,0.06,0,124,17,0.14,0.06,0.01,0,0,0,1,1,anomaly
0,tcp,SF,282,765,1,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,3,11,0,0,1,0.91,0.33,1,1,54,60,0.24,0.09,0.02,0.03,0,0,0.89,1,anomaly
0,tcp,SF,511,6839,1,1,4,0,0,0,0,1,0,0.5,230,255,1,0,0,0.02,0,0,0,0,normal
0,udp,SF,36,0,0,12,12,0,0,0,0,1,0,0,12,129,1,0,1,0.02,0,0,0,0,normal
0,tcp,S0,0,0,0,148,4,1,1,0,0,0.03,0.09,0,255,4,0.02,0.09,0,0,1,1,0,0,anomaly
0,tcp,SF,122,174,0,1,1,0,0,0,0,1,0,0,255,255,1,0,0,0,0.01,0.01,0.02,0.02,anomaly
905,tcp,RSTR,60884,0,1,50,50,0.02,0.02,0.96,0.96,1,0,0,255,255,1,0,0,0,0,0,0.19,0.19,anomaly
0,tcp,SF,211,3926,1,11,12,0,0,0,0,1,0,0.17,75,255,1,0,0.01,0.01,0,0,0,0,normal
0,tcp,SF,211,578,1,36,41,0,0,0,0,1,0,0.05,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,229,2507,1,4,4,0,0,0,0,1,0,0,255,229,0.9,0.02,0,0,0,0,0.06,0,normal
0,udp,SF,44,81,0,138,138,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,normal
0,tcp,REJ,0,0,0,128,9,0,0,1,1,0.07,0.07,0,255,9,0.04,0.06,0,0,0,0,1,1,anomaly
0,tcp,REJ,0,0,0,105,9,0,0,1,1,0.09,0.06,0,255,9,0.04,0.05,0,0,0,0,1,1,anomaly
280,tcp,SF,283618,0,0,2,2,0,0,0,0,1,0,0,115,51,0.05,0.05,0.05,0.04,0.01,0,0.01,0,anomaly
0,tcp,S3,0,44,0,1,1,1,1,0,0,1,0,0,255,82,0.32,0.6,0,0,0.22,0.7,0.58,0,anomaly
0,tcp,SF,198,474,1,5,5,0,0,0,0,1,0,0,99,255,1,0,0.01,0.05,0,0,0,0,normal
0,tcp,SF,303,16759,1,12,12,0,0,0,0,1,0,0,12,255,1,0,0.08,0.01,0,0,0,0,normal
0,tcp,SF,305,2239,1,6,6,0,0,0,0,1,0,0,60,28,0.47,0.07,0.02,0,0,0,0.07,0,normal
0,tcp,SF,311,1535,1,2,2,0,0,0,0,1,0,0,32,255,1,0,0.03,0.02,0,0,0,0,normal
0,tcp,SF,291,485,1,5,5,0,0,0,0,1,0,0,5,255,1,0,0.2,0.04,0,0,0,0,normal
0,tcp,SF,30,217,1,1,1,0,0,0,0,1,0,0,37,6,0.16,0.14,0.03,0,0,0,0,0,anomaly
0,tcp,SF,254,1529,1,9,15,0,0,0,0,1,0,0.13,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,SF,294,10772,1,3,4,0,0,0,0,1,0,0.5,92,255,1,0,0.01,0.04,0,0,0,0,normal
0,tcp,REJ,0,0,0,224,7,0,0,1,1,0.03,0.07,0,255,7,0.03,0.07,0,0,0,0,1,1,anomaly
0,udp,SF,105,105,0,1,1,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,anomaly
