0,anomaly
0,anomaly
28,normal
0,anomaly
143,normal
0,anomaly
279,normal
160,anomaly
5,anomaly
207,normal
207,normal
0,anomaly
2839,normal
46,anomaly
0,anomaly
126,anomaly
347,normal
1,normal
28,anomaly
175337,normal
158,anomaly
6932,normal
45,normal
232,normal
1032,anomaly
321,normal
53,normal
302,normal
313,normal
0,anomaly
36,normal
1,anomaly
0,anomaly
285,normal
235,normal
292,normal
77,normal
30,anomaly
300,normal
2599,anomaly
55,normal
210,normal
293,normal
0,anomaly
206,normal
268,normal
1277,normal
21,anomaly
318,normal
220,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
32,anomaly
0,anomaly
1,anomaly
8,anomaly
0,anomaly
225,normal
0,anomaly
283,normal
196,normal
162,anomaly
0,anomaly
46,normal
0,anomaly
199,normal
220,normal
32,anomaly
105,anomaly
2599,anomaly
311,normal
319,normal
204,normal
290,normal
32,anomaly
0,anomaly
0,anomaly
2599,anomaly
233,normal
320,normal
0,anomaly
0,anomaly
43,anomaly
43,normal
225,normal
1,anomaly
772,normal
297,normal
234,normal
218,normal
339,normal
0,anomaly
0,anomaly
306,normal
1,normal
283618,anomaly
32,anomaly
28,anomaly
0,anomaly
245,normal
0,anomaly
54540,anomaly
203,normal
0,anomaly
1497,normal
0,anomaly
0,anomaly
0,anomaly
120,anomaly
26,anomaly
217,normal
0,anomaly
0,anomaly
57964,anomaly
226,anomaly
1562,anomaly
0,anomaly
223,normal
249,normal
283618,anomaly
33,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
219,normal
105,normal
0,anomaly
45,normal
223,normal
0,anomaly
0,anomaly
28,normal
20,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1,anomaly
306,normal
0,anomaly
28,anomaly
0,anomaly
0,anomaly
0,anomaly
253,normal
294,normal
0,anomaly
0,anomaly
49,anomaly
0,anomaly
296,normal
105,anomaly
6408,normal
283618,anomaly
0,anomaly
0,anomaly
0,anomaly
236,normal
157,normal
0,anomaly
0,anomaly
0,anomaly
210,normal
0,anomaly
267,anomaly
1,anomaly
217,normal
218,normal
0,anomaly
868,normal
211,normal
214,normal
0,anomaly
61504,anomaly
0,anomaly
28,anomaly
218,normal
162,anomaly
31,anomaly
0,anomaly
55,normal
223,normal
0,anomaly
0,anomaly
12,anomaly
278,normal
326,normal
32,normal
288,normal
0,anomaly
209,normal
0,anomaly
235,normal
291,normal
0,anomaly
146,normal
0,anomaly
283618,anomaly
72564,anomaly
305,normal
0,anomaly
0,anomaly
0,anomaly
120,anomaly
232,normal
0,anomaly
0,anomaly
0,anomaly
1,anomaly
161,normal
10,normal
238,normal
0,anomaly
0,anomaly
118,anomaly
222,normal
0,anomaly
1671,normal
12,anomaly
0,anomaly
302,normal
180,normal
0,anomaly
120,anomaly
242,normal
0,anomaly
0,anomaly
227,normal
30,anomaly
210,normal
283618,anomaly
3944,anomaly
43,normal
0,anomaly
54540,anomaly
72564,anomaly
0,anomaly
54,normal
0,anomaly
32,anomaly
2599,anomaly
119,anomaly
0,anomaly
1115,normal
18,anomaly
206,normal
0,anomaly
285,normal
0,anomaly
118,anomaly
0,anomaly
245,normal
326,normal
220,normal
269,normal
295,normal
124,anomaly
0,anomaly
315,normal
359,normal
508,anomaly
0,anomaly
325,normal
0,anomaly
0,anomaly
52,normal
359,normal
239,normal
1024,anomaly
0,anomaly
248,normal
0,anomaly
283618,anomaly
30,anomaly
285,normal
9,normal
0,anomaly
284,normal
0,anomaly
154342,normal
328,normal
0,anomaly
0,anomaly
0,anomaly
303,normal
228,normal
156,anomaly
14,normal
44,normal
197,normal
41,anomaly
0,anomaly
2599,anomaly
0,anomaly
2599,anomaly
0,anomaly
298,normal
223,normal
263,anomaly
26,anomaly
0,anomaly
0,anomaly
251,normal
1,normal
0,anomaly
28,anomaly
327,normal
0,anomaly
160,anomaly
156,anomaly
1057,normal
319,normal
0,anomaly
224,normal
0,anomaly
12,anomaly
1,anomaly
218,normal
0,anomaly
244,normal
0,anomaly
0,anomaly
328,normal
0,anomaly
12,anomaly
1008,anomaly
162,anomaly
173,normal
0,anomaly
0,anomaly
162,anomaly
0,anomaly
293,normal
42,normal
340,normal
0,anomaly
0,anomaly
0,anomaly
12,anomaly
1,normal
283,normal
0,anomaly
0,anomaly
44,anomaly
319,normal
1032,anomaly
283618,anomaly
322,normal
8,anomaly
331,normal
208,normal
0,anomaly
0,anomaly
0,anomaly
224,normal
0,anomaly
0,anomaly
0,anomaly
30,anomaly
0,anomaly
0,normal
1,anomaly
0,anomaly
54,normal
105,normal
32,anomaly
217,normal
308,normal
105,normal
0,anomaly
159,anomaly
0,anomaly
0,anomaly
0,anomaly
264,normal
0,anomaly
0,anomaly
162,anomaly
61504,anomaly
305,normal
330,normal
0,anomaly
0,anomaly
0,anomaly
241,normal
0,normal
220,normal
14987,normal
123,anomaly
330,normal
0,anomaly
163,normal
0,anomaly
160,normal
0,anomaly
20,anomaly
0,anomaly
297,normal
213,normal
323,normal
215,normal
0,anomaly
237,normal
261,normal
259,normal
0,anomaly
0,anomaly
74024,anomaly
0,anomaly
18,anomaly
183,normal
2715,anomaly
0,anomaly
206,normal
295,normal
832,normal
337,normal
227,normal
295,normal
0,anomaly
0,anomaly
36,normal
162,anomaly
268,normal
24,anomaly
231,normal
0,anomaly
12,anomaly
0,normal
238,normal
334,normal
0,anomaly
0,anomaly
1057,normal
0,anomaly
43,normal
46,normal
0,anomaly
0,anomaly
296,normal
0,anomaly
36,normal
0,anomaly
26,anomaly
162,anomaly
292,normal
172,normal
105,anomaly
44,normal
338,normal
36,normal
242,normal
0,anomaly
