0,anomaly
132,normal
0,anomaly
0,anomaly
368,normal
0,anomaly
0,anomaly
3037,normal
1528,normal
336,normal
0,anomaly
4039,normal
0,anomaly
93,anomaly
14665,normal
0,anomaly
42,normal
0,anomaly
83,normal
0,anomaly
177,anomaly
0,anomaly
0,anomaly
18921,normal
0,normal
0,anomaly
308,normal
0,anomaly
1405,normal
0,anomaly
0,anomaly
10587,normal
5580,normal
0,anomaly
1329,normal
0,anomaly
1,anomaly
0,anomaly
293,anomaly
0,anomaly
942,normal
0,anomaly
93,anomaly
0,anomaly
332,normal
0,anomaly
0,anomaly
15117,normal
83,normal
44,anomaly
6954,normal
429,normal
1,anomaly
33119,normal
2425,normal
0,anomaly
392,normal
0,anomaly
0,anomaly
1832,normal
0,anomaly
398,normal
0,normal
9066,normal
93,anomaly
5453,normal
93,anomaly
4624,normal
0,anomaly
0,anomaly
831,normal
0,anomaly
4097,normal
1,anomaly
2817,normal
0,anomaly
0,anomaly
1214,normal
0,anomaly
44,normal
0,anomaly
0,anomaly
1432,normal
0,anomaly
157,anomaly
0,anomaly
534,normal
0,anomaly
15,anomaly
15,anomaly
0,anomaly
44,anomaly
0,normal
0,anomaly
1024,normal
468,normal
0,anomaly
595,anomaly
0,anomaly
0,anomaly
404,normal
74,normal
0,anomaly
999,normal
278,normal
0,anomaly
293,anomaly
0,anomaly
0,anomaly
1627,normal
0,anomaly
0,anomaly
2612,normal
236,anomaly
0,anomaly
0,normal
1909,normal
1460,anomaly
398,normal
327,normal
588,normal
53,normal
0,anomaly
370,normal
50,normal
1352,normal
0,anomaly
50,normal
321,normal
45,normal
0,anomaly
405,normal
128,normal
0,anomaly
147,anomaly
0,anomaly
93,anomaly
0,anomaly
0,anomaly
0,anomaly
331,normal
0,anomaly
293,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
597,anomaly
44,anomaly
430,normal
0,anomaly
1856,normal
2593,normal
0,anomaly
597,anomaly
44,anomaly
0,anomaly
4368,normal
0,anomaly
36,anomaly
1511,normal
1418,normal
5381,normal
174,anomaly
4768,normal
51,normal
0,anomaly
0,anomaly
174,anomaly
336,normal
48,anomaly
0,anomaly
44,anomaly
0,anomaly
44,anomaly
0,anomaly
0,anomaly
1585,normal
0,anomaly
1994,normal
0,anomaly
0,anomaly
0,anomaly
188,normal
327,normal
49,anomaly
0,anomaly
15,anomaly
0,anomaly
0,anomaly
2022,normal
0,anomaly
1,anomaly
0,anomaly
480,normal
93,anomaly
437,normal
276,normal
0,anomaly
327,normal
369,normal
8314,anomaly
2908,normal
34,normal
146,anomaly
595,anomaly
146,anomaly
44,anomaly
410,normal
44,normal
3022,normal
333,normal
0,anomaly
217,anomaly
11079,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
599,anomaly
44,anomaly
356,normal
0,normal
43,normal
147,anomaly
4768,normal
0,anomaly
1254,anomaly
18570,anomaly
294,normal
0,anomaly
0,normal
1,anomaly
8314,anomaly
1,anomaly
0,anomaly
0,anomaly
0,anomaly
2631,normal
1308,normal
0,anomaly
3611,normal
0,anomaly
7303,normal
0,anomaly
136,normal
17049,normal
129,normal
38117,normal
0,anomaly
12884,normal
6086,normal
45,normal
0,anomaly
4209,normal
933,normal
331,normal
174,anomaly
0,anomaly
0,anomaly
0,anomaly
0,normal
468,normal
1689,normal
10490,normal
8314,anomaly
146,normal
0,anomaly
1479,normal
597,anomaly
0,anomaly
0,anomaly
326,normal
0,anomaly
0,anomaly
8314,anomaly
0,anomaly
382,normal
277,normal
0,anomaly
0,anomaly
293,anomaly
131,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
18259,normal
0,anomaly
0,anomaly
4995,normal
396,normal
293,anomaly
8314,anomaly
42,normal
4484,normal
703,normal
93,anomaly
85,normal
93,anomaly
0,anomaly
0,anomaly
0,anomaly
115,normal
2692,normal
0,anomaly
0,anomaly
909,normal
0,anomaly
332,normal
0,anomaly
3729,normal
440,normal
45,normal
0,anomaly
0,anomaly
0,anomaly
293,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
597,anomaly
0,anomaly
419,normal
293,anomaly
883,normal
0,normal
910,normal
3275,normal
9412,normal
0,anomaly
55,normal
0,anomaly
2698,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
10743,normal
26,normal
36,anomaly
0,anomaly
4,normal
42,normal
325,normal
0,anomaly
0,anomaly
0,anomaly
20233,normal
0,anomaly
93,anomaly
45,normal
9284,normal
15,anomaly
0,anomaly
93,anomaly
0,anomaly
0,normal
0,anomaly
147,anomaly
0,anomaly
366,normal
2150,normal
0,anomaly
599,anomaly
93,anomaly
8314,anomaly
401,normal
44,anomaly
0,anomaly
174,normal
0,anomaly
44,anomaly
18280,normal
0,anomaly
57,normal
174,anomaly
0,anomaly
0,anomaly
0,anomaly
6163,normal
0,anomaly
3231,normal
0,anomaly
188,anomaly
2616,normal
0,anomaly
0,anomaly
1928,normal
284,normal
57,normal
93,anomaly
255,normal
0,anomaly
0,anomaly
26,normal
18217,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
0,anomaly
1719,normal
1247,normal
32209,anomaly
0,anomaly
0,anomaly
274,normal
315,normal
0,anomaly
406,normal
0,anomaly
0,anomaly
130,normal
544,normal
0,anomaly
0,anomaly
2919,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
597,anomaly
52,normal
0,anomaly
0,anomaly
115,normal
0,anomaly
976,normal
337,normal
2529,normal
0,anomaly
157,anomaly
0,anomaly
44,anomaly
0,anomaly
44,anomaly
301,normal
0,anomaly
0,anomaly
601,anomaly
0,anomaly
5792,normal
11444,normal
1,anomaly
0,normal
0,anomaly
53,normal
0,anomaly
0,anomaly
0,normal
0,anomaly
193,normal
0,anomaly
1169,normal
595,anomaly
0,anomaly
310,normal
570,normal
0,anomaly
329,normal
0,anomaly
0,anomaly
174,anomaly
406,normal
74,normal
0,anomaly
0,normal
593,anomaly
0,normal
42,normal
242,normal
0,anomaly
1512,normal
52,normal
2507,normal
782,normal
0,anomaly
0,normal
1,anomaly
0,anomaly
9755,normal
198,normal
263,normal
7157,normal
93,anomaly
2616,normal
293,anomaly
52,normal
776,normal
6521,normal
0,anomaly
868,normal
7574,normal
330,normal
97,anomaly
1952,normal
182,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
93,anomaly
44,anomaly
0,anomaly
0,anomaly
0,anomaly
582,normal
0,anomaly
384,normal
308,normal
599,anomaly
0,anomaly
43,normal
0,anomaly
2011,normal
2120,normal
93,anomaly
146,anomaly
293,anomaly
397,normal
571,normal
1062,normal
181,normal
93,anomaly
0,anomaly
0,anomaly
293,anomaly
1963,normal
313,normal
0,anomaly
15,anomaly
43,anomaly
43,normal
313,normal
1,anomaly
364,normal
17151,normal
3052,normal
179,normal
29127,normal
0,anomaly
0,anomaly
560,normal
4,normal
0,anomaly
93,anomaly
93,anomaly
0,anomaly
2431,normal
0,anomaly
8314,anomaly
6864,normal
0,anomaly
0,normal
0,anomaly
44,anomaly
0,anomaly
174,anomaly
93,anomaly
379,normal
0,anomaly
0,anomaly
0,anomaly
2615,anomaly
0,anomaly
0,anomaly
3127,normal
1251,normal
0,anomaly
93,normal
44,anomaly
0,anomaly
0,anomaly
0,anomaly
4653,normal
0,normal
0,anomaly
82,normal
1738,normal
44,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
44,anomaly
1,anomaly
3659,normal
0,anomaly
93,anomaly
0,anomaly
0,anomaly
0,anomaly
493,normal
2917,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
632,normal
105,anomaly
0,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
3222,normal
12382,normal
0,anomaly
0,anomaly
0,anomaly
1122,normal
0,anomaly
0,anomaly
1,anomaly
475,normal
462,normal
44,anomaly
0,normal
1585,normal
12655,normal
0,anomaly
1,anomaly
0,anomaly
0,anomaly
1963,normal
599,anomaly
93,anomaly
0,anomaly
55,normal
1252,normal
0,anomaly
0,anomaly
0,anomaly
8805,normal
950,normal
0,normal
247,normal
0,anomaly
15388,normal
0,anomaly
3222,normal
327,normal
0,anomaly
12716,normal
0,anomaly
0,anomaly
0,anomaly
2667,normal
0,anomaly
0,anomaly
0,anomaly
2376,anomaly
958,normal
0,anomaly
44,anomaly
0,anomaly
1,anomaly
8706,normal
141,normal
397,normal
0,anomaly
0,anomaly
2427,anomaly
8114,normal
0,anomaly
332,normal
0,anomaly
0,anomaly
46438,normal
15727,normal
0,anomaly
174,anomaly
5734,normal
0,anomaly
0,anomaly
321,normal
93,anomaly
1704,normal
0,anomaly
0,anomaly
43,normal
0,anomaly
8314,anomaly
0,anomaly
0,anomaly
53,normal
0,anomaly
93,anomaly
293,anomaly
188,anomaly
44,anomaly
332,normal
0,anomaly
5200,normal
0,anomaly
280,normal
0,anomaly
174,anomaly
0,anomaly
0,normal
1734,normal
888,normal
30716,normal
18098,normal
176,anomaly
44,anomaly
2090,normal
15204,normal
0,anomaly
0,anomaly
1059,normal
0,anomaly
0,anomaly
50,normal
823,normal
949,normal
0,anomaly
0,anomaly
190,normal
0,anomaly
0,anomaly
217,anomaly
1577,normal
37,normal
0,anomaly
1467,normal
0,anomaly
0,normal
5591,normal
0,anomaly
0,anomaly
0,anomaly
2698,normal
3200,normal
593,anomaly
41,normal
73,normal
2765,normal
0,anomaly
0,anomaly
293,anomaly
0,anomaly
293,anomaly
44,anomaly
5320,normal
411,normal
0,anomaly
93,anomaly
0,anomaly
0,anomaly
484,normal
0,normal
0,anomaly
93,anomaly
8036,normal
0,anomaly
597,anomaly
595,anomaly
373,normal
454,normal
0,anomaly
4207,normal
0,anomaly
0,anomaly
15,anomaly
2839,normal
0,anomaly
303,normal
0,anomaly
44,anomaly
974,normal
0,anomaly
0,anomaly
0,anomaly
597,anomaly
176,normal
12,anomaly
0,anomaly
597,anomaly
0,anomaly
4215,normal
42,normal
22587,normal
0,anomaly
0,anomaly
0,anomaly
0,anomaly
74,normal
314,normal
0,anomaly
0,anomaly
0,anomaly
0,normal
0,anomaly
0,anomaly
431,normal
0,anomaly
4619,normal
7168,normal
0,anomaly
0,anomaly
0,anomaly
770,normal
0,anomaly
0,anomaly
0,anomaly
93,anomaly
0,anomaly
87,normal
0,anomaly
0,anomaly
52,normal
147,normal
93,anomaly
2235,normal
3222,normal
147,normal
0,anomaly
597,anomaly
0,anomaly
0,anomaly
44,anomaly
850,normal
0,anomaly
0,anomaly
597,anomaly
0,anomaly
12725,normal
13629,normal
0,anomaly
0,anomaly
0,anomaly
6655,normal
83,normal
1856,normal
1359,normal
174,anomaly
28334,normal
0,anomaly
20554,normal
0,anomaly
4265,normal
0,anomaly
0,anomaly
0,anomaly
747,normal
22929,normal
2745,normal
402,normal
0,anomaly
6356,normal
294,normal
941,normal
0,anomaly
0,anomaly
1,anomaly
36,anomaly
0,anomaly
11200,normal
13392,anomaly
0,anomaly
3126,normal
302,normal
490,normal
481,normal
766,normal
487,normal
44,anomaly
0,anomaly
0,normal
597,anomaly
6032,normal
109,anomaly
6459,normal
36,anomaly
0,anomaly
0,normal
2936,normal
10351,normal
0,anomaly
0,anomaly
325,normal
0,anomaly
43,normal
117,normal
15,anomaly
0,anomaly
2226,normal
0,anomaly
0,normal
0,anomaly
93,anomaly
597,anomaly
3033,normal
652,normal
147,anomaly
44,normal
3040,normal
0,normal
267,normal
0,anomaly
